2024-11-26T14:25:57.704Z,nan,nan

2024-11-26T14:26:00.918Z,24,nan

2024-11-26T14:26:00.919Z,24,40

2024-11-26T14:26:04.375Z,24,40

2024-11-26T14:26:04.375Z,24,40

2024-11-26T14:26:08.047Z,24,40

2024-11-26T14:26:08.048Z,24,40

2024-11-26T14:26:11.871Z,24,40

2024-11-26T14:26:11.871Z,24,40

2024-11-26T14:26:16.097Z,24,40

2024-11-26T14:26:16.097Z,24,40

2024-11-26T14:26:19.277Z,24,40

2024-11-26T14:26:19.277Z,24,40

2024-11-26T14:26:23.149Z,24,40

2024-11-26T14:26:23.149Z,24,40

2024-11-26T14:26:26.541Z,24,40

2024-11-26T14:26:26.541Z,24,40

2024-11-26T14:26:29.676Z,9.7,40

2024-11-26T14:26:29.746Z,9.7,30

2024-11-26T14:26:33.196Z,8,30

2024-11-26T14:26:33.453Z,8,30

2024-11-26T14:26:37.168Z,8,30

2024-11-26T14:26:37.168Z,8,30

2024-11-26T14:26:41.045Z,8,30

2024-11-26T14:26:41.045Z,8,30

2024-11-26T14:26:44.455Z,8,30

2024-11-26T14:26:44.542Z,8,30

2024-11-26T14:26:47.931Z,8,30

2024-11-26T14:26:47.932Z,8,30

2024-11-26T14:26:52.012Z,8,30

2024-11-26T14:26:52.012Z,8,30

2024-11-26T14:26:55.931Z,8,30

2024-11-26T14:26:55.948Z,8,30

2024-11-26T14:26:59.422Z,8,30

2024-11-26T14:26:59.430Z,8,30

2024-11-26T14:27:03.367Z,8,30

2024-11-26T14:27:03.367Z,8,30

2024-11-26T14:27:06.924Z,8,30

2024-11-26T14:27:06.994Z,8,30

2024-11-26T14:27:10.284Z,8,30

2024-11-26T14:27:10.655Z,8,30

2024-11-26T14:27:13.737Z,8,30

2024-11-26T14:27:13.898Z,8,30

2024-11-26T14:27:17.596Z,8,30

2024-11-26T14:27:17.597Z,8,30

2024-11-26T14:27:21.069Z,8,30

2024-11-26T14:27:21.345Z,8,30

2024-11-26T14:27:24.900Z,8,30

2024-11-26T14:27:25.311Z,8,30

2024-11-26T14:27:28.734Z,8,30

2024-11-26T14:27:28.734Z,8,30

2024-11-26T14:27:31.785Z,8,30

2024-11-26T14:27:31.972Z,8,30

2024-11-26T14:27:35.146Z,8,30

2024-11-26T14:27:35.359Z,8,30

2024-11-26T14:27:38.816Z,8,30

2024-11-26T14:27:39.002Z,8,30

2024-11-26T14:27:42.397Z,8,30

2024-11-26T14:27:42.591Z,8,30

2024-11-26T14:27:46.535Z,8,30

2024-11-26T14:27:47.405Z,8,30

2024-11-26T14:27:49.813Z,8,30

2024-11-26T14:27:50.156Z,8,30

2024-11-26T14:27:53.343Z,8,30

2024-11-26T14:27:53.423Z,8,30

2024-11-26T14:27:56.662Z,8,30

2024-11-26T14:27:56.663Z,8,30

2024-11-26T14:27:59.784Z,8,30

2024-11-26T14:28:00.113Z,8,30

2024-11-26T14:28:03.480Z,8,30

2024-11-26T14:28:03.715Z,8,30

2024-11-26T14:28:07.291Z,8,30

2024-11-26T14:28:07.311Z,8,30

2024-11-26T14:28:10.567Z,8,30

2024-11-26T14:28:10.881Z,8,30

2024-11-26T14:28:14.153Z,8,30

2024-11-26T14:28:14.357Z,8,30

2024-11-26T14:28:17.726Z,8,30

2024-11-26T14:28:17.855Z,8,30

2024-11-26T14:28:21.289Z,8,30

2024-11-26T14:28:21.494Z,8,30

2024-11-26T14:28:24.638Z,8,30

2024-11-26T14:28:25.096Z,8,30

2024-11-26T14:28:28.204Z,8,30

2024-11-26T14:28:28.482Z,8,30

2024-11-26T14:28:31.663Z,8,30

2024-11-26T14:28:32.135Z,8,30

2024-11-26T14:28:35.479Z,8,30

2024-11-26T14:28:35.714Z,8,30

2024-11-26T14:28:39.867Z,8,30

2024-11-26T14:28:39.867Z,8,30

2024-11-26T14:28:42.807Z,8,30

2024-11-26T14:28:42.807Z,8,30

2024-11-26T14:28:46.403Z,8,30

2024-11-26T14:28:46.403Z,8,30

2024-11-26T14:28:50.392Z,8,30

2024-11-26T14:28:51.714Z,8,30

2024-11-26T14:28:53.601Z,8,30

2024-11-26T14:28:53.883Z,8,30

2024-11-26T14:28:57.035Z,8,30

2024-11-26T14:28:57.036Z,8,30

2024-11-26T14:29:00.101Z,8,30

2024-11-26T14:29:00.573Z,8,30

2024-11-26T14:29:03.367Z,8,30

2024-11-26T14:29:03.535Z,8,30

2024-11-26T14:29:06.958Z,8,30

2024-11-26T14:29:07.153Z,8,30

2024-11-26T14:29:10.889Z,8,30

2024-11-26T14:29:10.889Z,8,30

2024-11-26T14:29:14.013Z,8,30

2024-11-26T14:29:14.248Z,8,30

2024-11-26T14:29:17.557Z,8,30

2024-11-26T14:29:17.741Z,8,30

2024-11-26T14:29:20.954Z,8,30

2024-11-26T14:29:21.250Z,8,30

2024-11-26T14:29:24.371Z,8,30

2024-11-26T14:29:24.602Z,8,30

2024-11-26T14:29:28.167Z,8,30

2024-11-26T14:29:29.411Z,8,30

2024-11-26T14:29:32.133Z,8,30

2024-11-26T14:29:32.313Z,8,30

2024-11-26T14:29:35.657Z,8,30

2024-11-26T14:29:35.675Z,8,30

2024-11-26T14:29:39.136Z,8,30

2024-11-26T14:29:39.415Z,8,30

2024-11-26T14:29:43.023Z,8,30

2024-11-26T14:29:43.303Z,8,30

2024-11-26T14:29:47.677Z,8,30

2024-11-26T14:29:47.677Z,8,30

2024-11-26T14:29:51.790Z,8,30

2024-11-26T14:29:51.790Z,8,30

2024-11-26T14:29:54.978Z,8,30

2024-11-26T14:29:54.978Z,8,30

2024-11-26T14:29:58.724Z,8,30

2024-11-26T14:29:58.724Z,8,30

2024-11-26T14:30:02.186Z,8,30

2024-11-26T14:30:02.306Z,8,30

2024-11-26T14:30:06.414Z,8,30

2024-11-26T14:30:06.414Z,8,30

2024-11-26T14:30:12.526Z,8,30

2024-11-26T14:30:19.377Z,8,30

2024-11-26T14:30:19.377Z,8,30

2024-11-26T14:30:29.333Z,8,30

2024-11-26T14:30:29.334Z,8,30

2024-11-26T14:30:29.334Z,8,30

2024-11-26T14:30:37.504Z,8,30

2024-11-26T14:30:37.504Z,8,30

2024-11-26T14:30:37.505Z,8,30

2024-11-26T14:30:47.569Z,8,30

2024-11-26T14:30:47.570Z,8,30

2024-11-26T14:30:47.570Z,8,30

2024-11-26T14:31:11.324Z,8,30

2024-11-26T14:31:11.324Z,8,30

2024-11-26T14:31:11.325Z,8,30

2024-11-26T14:31:11.325Z,8,30

2024-11-26T14:31:11.325Z,8,30

2024-11-26T14:31:11.326Z,8,30

2024-11-26T14:31:11.326Z,8,30

2024-11-26T14:31:11.326Z,8,30

2024-11-26T14:31:14.340Z,8,30

2024-11-26T14:31:14.340Z,8,30

2024-11-26T14:31:14.340Z,8,30

2024-11-26T14:31:14.341Z,8,30

2024-11-26T14:31:14.341Z,8,30

2024-11-26T14:31:14.341Z,8,30

2024-11-26T14:31:14.341Z,8,30

2024-11-26T14:31:14.342Z,8,30

2024-11-26T14:31:27.949Z,8,30

2024-11-26T14:31:27.949Z,8,30

2024-11-26T14:31:27.950Z,8,30

2024-11-26T14:31:27.950Z,8,30

2024-11-26T14:31:27.950Z,8,30

2024-11-26T14:31:46.818Z,8,30

2024-11-26T14:31:46.818Z,8,30

2024-11-26T14:31:46.818Z,8,30

2024-11-26T14:31:46.818Z,8,30

2024-11-26T14:31:46.819Z,8,30

2024-11-26T14:31:46.819Z,8,30

2024-11-26T14:31:46.819Z,8,30

2024-11-26T14:31:54.592Z,8,30

2024-11-26T14:31:54.592Z,8,30

2024-11-26T14:31:54.592Z,8,30

2024-11-26T14:31:54.592Z,8,30

2024-11-26T14:31:54.592Z,8,30

2024-11-26T14:31:54.593Z,8,30

2024-11-26T14:31:54.593Z,8,30

2024-11-26T14:31:54.593Z,8,30

2024-11-26T14:31:54.593Z,8,30

2024-11-26T14:31:54.593Z,8,30

2024-11-26T14:31:54.593Z,8,30

2024-11-26T14:31:54.594Z,8,30

2024-11-26T14:32:07.224Z,8,30

2024-11-26T14:32:07.225Z,8,30

2024-11-26T14:32:07.225Z,8,30

2024-11-26T14:32:07.225Z,8,30

2024-11-26T14:32:19.900Z,8,30

2024-11-26T14:32:19.901Z,8,30

2024-11-26T14:32:19.901Z,8,30

2024-11-26T14:32:19.901Z,8,30

2024-11-26T14:32:19.901Z,8,30

2024-11-26T14:32:19.902Z,8,30

2024-11-26T14:32:41.866Z,8,30

2024-11-26T14:32:41.866Z,8,30

2024-11-26T14:32:41.866Z,8,30

2024-11-26T14:32:41.866Z,8,30

2024-11-26T14:32:41.866Z,8,30

2024-11-26T14:32:41.867Z,8,30

2024-11-26T14:32:41.867Z,8,30

2024-11-26T14:32:41.867Z,8,30

2024-11-26T14:32:45.709Z,8,30

2024-11-26T14:32:45.709Z,8,30

2024-11-26T14:32:45.709Z,8,30

2024-11-26T14:32:45.709Z,8,30

2024-11-26T14:32:45.710Z,8,30

2024-11-26T14:32:54.727Z,8,30

2024-11-26T14:32:54.727Z,8,30

2024-11-26T14:32:54.727Z,8,30

2024-11-26T14:32:54.727Z,8,30

2024-11-26T14:32:54.728Z,8,30

2024-11-26T14:33:05.952Z,8,30

2024-11-26T14:33:05.952Z,8,30

2024-11-26T14:33:05.952Z,8,30

2024-11-26T14:33:05.953Z,8,30

2024-11-26T14:33:05.953Z,8,30

2024-11-26T14:33:05.953Z,8,30

2024-11-26T14:33:05.953Z,8,30

2024-11-26T14:33:05.953Z,8,30

2024-11-26T14:33:24.517Z,8,30

2024-11-26T14:33:24.518Z,8,30

2024-11-26T14:33:24.518Z,8,30

2024-11-26T14:33:24.518Z,8,30

2024-11-26T14:33:24.518Z,8,30

2024-11-26T14:33:24.519Z,8,30

2024-11-26T14:33:34.660Z,8,30

2024-11-26T14:33:34.661Z,8,30

2024-11-26T14:33:34.661Z,8,30

2024-11-26T14:33:34.661Z,8,30

2024-11-26T14:33:34.661Z,8,30

2024-11-26T14:33:34.662Z,8,30

2024-11-26T14:33:34.662Z,8,30

2024-11-26T14:33:34.662Z,8,30

2024-11-26T14:33:41.146Z,8,30

2024-11-26T14:33:41.146Z,8,30

2024-11-26T14:33:41.147Z,8,30

2024-11-26T14:33:41.147Z,8,30

2024-11-26T14:33:49.402Z,8,30

2024-11-26T14:33:49.402Z,8,30

2024-11-26T14:33:49.402Z,8,30

2024-11-26T14:33:49.403Z,8,30

2024-11-26T14:33:58.034Z,8,30

2024-11-26T14:33:58.034Z,8,30

2024-11-26T14:33:58.034Z,8,30

2024-11-26T14:33:58.034Z,8,30

2024-11-26T14:33:58.034Z,8,30

2024-11-26T14:33:58.034Z,8,30

2024-11-26T14:34:06.227Z,8,30

2024-11-26T14:34:06.227Z,8,30

2024-11-26T14:34:13.491Z,8,30

2024-11-26T14:34:13.491Z,8,30

2024-11-26T14:34:13.491Z,8,30

2024-11-26T14:34:13.491Z,8,30

2024-11-26T14:34:13.491Z,8,30

2024-11-26T14:34:13.492Z,8,30

2024-11-26T14:34:15.138Z,8,30

2024-11-26T14:34:15.138Z,8,30

2024-11-26T14:34:22.666Z,8,30

2024-11-26T14:34:22.666Z,8,30

2024-11-26T14:34:23.782Z,8,30

2024-11-26T14:34:23.782Z,8,30

2024-11-26T14:34:23.782Z,8,30

2024-11-26T14:34:23.782Z,8,30

2024-11-26T14:34:29.428Z,8,30

2024-11-26T14:34:29.428Z,8,30

2024-11-26T14:34:38.279Z,8,30

2024-11-26T14:34:38.279Z,8,30

2024-11-26T14:34:38.279Z,8,30

2024-11-26T14:34:38.279Z,8,30

2024-11-26T14:34:40.676Z,8,30

2024-11-26T14:34:40.676Z,8,30

2024-11-26T14:34:48.532Z,8,30

2024-11-26T14:34:48.532Z,8,30

2024-11-26T14:34:48.533Z,8,30

2024-11-26T14:34:52.849Z,8,30

2024-11-26T14:34:52.850Z,8,30

2024-11-26T14:34:52.850Z,8,30

2024-11-26T14:34:57.712Z,8,30

2024-11-26T14:34:57.712Z,8,30

2024-11-26T14:34:57.712Z,8,30

2024-11-26T14:34:57.713Z,8,30

2024-11-26T14:35:02.029Z,8,30

2024-11-26T14:35:02.029Z,8,30

2024-11-26T14:35:06.407Z,8,30

2024-11-26T14:35:06.407Z,8,30

2024-11-26T14:35:12.884Z,8,30

2024-11-26T14:35:12.885Z,8,30

2024-11-26T14:35:18.077Z,8,30

2024-11-26T14:35:18.077Z,8,30

2024-11-26T14:35:18.936Z,8,30

2024-11-26T14:35:18.937Z,8,30

2024-11-26T14:35:23.437Z,8,30

2024-11-26T14:35:27.846Z,8,30

2024-11-26T14:35:31.873Z,8,30

2024-11-26T14:35:31.873Z,8,30

2024-11-26T14:35:31.873Z,8,30

2024-11-26T14:35:31.873Z,8,30

2024-11-26T14:35:32.212Z,8,30

2024-11-26T14:35:32.261Z,8,30

2024-11-26T14:35:37.380Z,8,30

2024-11-26T14:35:37.381Z,8,30

2024-11-26T14:35:40.234Z,8,30

2024-11-26T14:35:40.235Z,8,30

2024-11-26T14:35:42.317Z,8,30

2024-11-26T14:35:42.675Z,8,30

2024-11-26T14:35:45.676Z,8,30

2024-11-26T14:35:50.596Z,8,30

2024-11-26T14:35:51.606Z,8,30

2024-11-26T14:35:51.606Z,8,30

2024-11-26T14:35:54.450Z,8,30

2024-11-26T14:35:55.598Z,8,30

2024-11-26T14:35:58.611Z,8,30

2024-11-26T14:35:58.611Z,8,30

2024-11-26T14:36:00.895Z,8,30

2024-11-26T14:36:03.749Z,8,30

2024-11-26T14:36:05.829Z,8,30

2024-11-26T14:36:05.829Z,8,30

2024-11-26T14:36:09.402Z,8,30

2024-11-26T14:36:11.913Z,8,30

2024-11-26T14:36:14.926Z,8,30

2024-11-26T14:36:14.927Z,8,30

2024-11-26T14:36:17.489Z,8,30

2024-11-26T14:36:17.489Z,8,30

2024-11-26T14:36:19.534Z,8,30

2024-11-26T14:36:22.250Z,8,30

2024-11-26T14:36:23.590Z,8,30

2024-11-26T14:36:25.027Z,8,30

2024-11-26T14:36:28.041Z,8,30

2024-11-26T14:36:28.042Z,8,30

2024-11-26T14:36:31.361Z,8,30

2024-11-26T14:36:32.235Z,8,30

2024-11-26T14:36:35.975Z,8,30

2024-11-26T14:36:37.706Z,8,30

2024-11-26T14:36:39.902Z,8,30

2024-11-26T14:36:39.903Z,8,30

2024-11-26T14:36:43.690Z,8,30

2024-11-26T14:36:45.212Z,8,30

2024-11-26T14:36:47.124Z,8,30

2024-11-26T14:36:47.124Z,8,30

2024-11-26T14:36:50.849Z,8,30

2024-11-26T14:36:53.082Z,8,30

2024-11-26T14:36:58.305Z,8,30

2024-11-26T14:36:58.305Z,8,30

2024-11-26T14:37:00.861Z,8,30

2024-11-26T14:37:00.861Z,8,30

2024-11-26T14:37:03.674Z,8,30

2024-11-26T14:37:07.012Z,8,30

2024-11-26T14:37:07.930Z,8,30

2024-11-26T14:37:07.931Z,8,30

2024-11-26T14:37:09.742Z,8,30

2024-11-26T14:37:11.801Z,8,30

2024-11-26T14:37:14.741Z,8,30

2024-11-26T14:37:14.742Z,8,30

2024-11-26T14:37:17.591Z,8,30

2024-11-26T14:37:19.264Z,8,30

2024-11-26T14:37:21.758Z,8,30

2024-11-26T14:37:22.289Z,8,30

2024-11-26T14:37:25.779Z,8,30

2024-11-26T14:37:26.260Z,8,30

2024-11-26T14:37:29.579Z,8,30

2024-11-26T14:37:30.393Z,8,30

2024-11-26T14:37:33.408Z,8,30

